,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
733,177,301,3,652,2886,26,1903,15,10,230,13,48,1,6358,4,3,294,1523,3,31,4832,135,1325,2,1,49,8,33,885,285,3130,53,481,643,1621,27,21,844,6,1,618,2,2338,3,1009,652,301,15,8,6064,33,3997,17,562,8,1,31,302,82,1033,321,251,2,1,123,539,19,4,182,1784,1,965,48,21,51,614,1,4832,135,807,66,920,3,1623,4,1148,1233,362,333,65,5,1776,1,31,49,18,310,2,1033,181,493,692,2,1,255,692,123,539,69,238,142,1,947,333,15,10,182,13,18,55,2815,16,1,31,49,91,4,9174,72,33,20,1200,6,14,2,871,100,9065,1,652,815,107,123,224,1953,13,18,1282,43,34,2021,97,2144,4,1,49,680,1,249,31,305,1,947,4981,5,92,268,1422,4297,837,10,296,43,122,13,33,120,10,1,31,49,1045,277,6,1,7378,2,1168,6270,78,301,5,815,3815,7,2568,837,216,31,1624,26,481,643,42,5084,11,1,310,851,6,1,123,539,171,1,31,274,13,22,51,309,16,90,2,1135,55,1624,53,525,1,3240,1227,12,66,6729,4,1,950,10,1,123,539,2934,2,17,184,83,7,491,1642,4,610,1423,439,31,302
734,6789,1616,5,3408,301,34,2,5722,301,48,293,3297,17,1534,10,230,574,9,256,3209,29,301,438,279,11,3189,9,7,1159,31,302,11,1,811,710,301,28,1040,38,1020,458,191,1,505,984,294,1166,40,119,570,2106,6877,6,1903,12,89,1406,31,302,46,283,9,210,157,672,270,301,1336,58,4,1,454,6,63,35,1331,2,4177,61,5,89,12,121,2325,10,494,9,372,29,17,956,46,283,9,210,157,672,40,14,1826,8,7069,102,710,301,28,1166,40,119,103,570,6,1,328,83,4,1903,42,89,772,31,302,2581,46,283,9,210,157,672,7494,82,630,119,103,570,6,1903,14,7,64,8,13,22,550,2,3083,728,80,508,279,34,106,9,1524,271,636,2,628,301,301,121,525,57,266,26,37,4330,38,102,710,301,6323,157,672,8991,205,12,1,1309,206,515,422,739,269,229,962,22,4330,948,2,7090,9,7,705,217,78,3,429,9,640,1219,7350,322,81,13,3904,636,13,263,5,1,450,53,9,901,13,12,1897,24,347,9806,16,301,13,99,155,279,91,301,22,1710,929,5477,460,5,13,388,4973,9,7,1896,1619,1534,2,1,2030,322,812,81,128,101,2083,3306,1095,147,143
735,54,36,3926,94,42,1221,118,5356,71,54,36,536,306,2669,521,15,13,2004,94,2,235,3,521,453,341,49,2,765,1,140,118,29,318,85,531,13,107,2983,6,37,414,10,296,394,133,464,375,3040,10,204,35,170,40,155,1917,359,2,193,118,1115,151,521,107,2983,41,103,153,3926,8,41,103,129,2,650,3,1249,24,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,5,2042,86,2385,10,297,329,6,3984,5,769,14,22,1193,3984,16,1719,11,391,1423,4562,93,117,1815,1618,52,44,500,276,60,14,22,922,3984,1901,1,766,1,32,7,1057,22,51,4078,2,3,422,5,22,2059,622,56,3622,6264,59,1,9,105,6,157,1837,1931,84,4,1057,2053,5,1884,3,1070,4744,29,1,7703,1057,6,213,768,1618,1,744,12,21,37,808,798,5,254,21,247,2,20,579,23,1,32,7,94,72,22,51,75,808,156,1,1057,103,1848,59,1,45,1680,47,1046,168,7,1883,416,3983,42,195,69,26,7362,28,460,6,1017,19,1188,299,8621,3983,7,97,1685,2705,783,1,291,4,1997,6,134,699,13,22,51,1,32,7,808,2,1,5127,7820,808,3983,2,588,1,32,7,1057,6,3984,12,728,156,13,18,6393,26,6495,159,805,1495,4,118,3950,3,3984,3624,15,34,808,3983,12,3,287,545,3908,5,42,2140,1,1044,4,9,7,105,81,42,780,53,13,22,51,2997,2,1712,6,1,7544,4,17,2413,52,1510,58,3,55,2491,241,13,15,1,1057,18,1427,6,63,1,137,96,1882,2870,1395,1,637,4389,571,1002,1767,7394,6,655,97,7,8949,26,2,909,171,1,4
737,164,2,1,1461,444,1171,228,1185,1,1224,992,59,1417,1117,58,2,17,1558,2,4028,90,30,15,6,1,1461,624,2,444,7,868,1417,15,1,313,99,3358,17,657,2,17,1757,1810,444,22,513,37,541,2584,356,1757,814,6,1694,11,4314,61,26,36,1919,5,3428,3106,19,252,4,8,294,13,33,5859,480,4,17,496,1326,2908,53,13,2450,17,1757,1810,87,53,1,3409,1299,2844,1412,62,1983,3173,1025,5,4461,14,33,20,3,2254,4,24,131,7,154,482,325,53,14,48,51,1185,483,1630,1617,3,701,11,444,110,21,25,111,1421,317,444,5,17,329,2758,1349,1833,62,175,2312,6,157,6,3,613,2602,2414,23,3,140,2311,3279,30,497,766,187,1261,2,4679,355,1261,100,1,137,96,5,1420,2,4222,19,287,1231,4,1935,7,92,853,225,118,1574,444,7,1381,48,15,6,44,131,1461,8,1,246,412,7,124,18,1567,2,1514,1,513,1465,4,17,1517,34,1417,483,8,30,74,75,738,1737,444,5,846,1514,17,513,1465,91,444,22,89,617,868,8,3568,37,3036,2,2273,52,1,131,7,1860,2142,29,3,81,57,33,1438,1132,9579,1,118,7274,8,1,513,1757,814,12,7287,1,1461,15
738,45,102,634,190,73,42,120,11,31,2421,71,45,32,7,102,1547,634,15,10,296,73,33,120,11,1,1170,31,448,79,149,7,340,719,2,1212,186,94,24,163,56,34,7221,115,1256,424,3792,3939,1116,26,112,1,104,423,448,4,95,31,713,156,3577,24,160,42,711,31,611,2,309,778,3156,1,3911,4,761,113,173,6,189,5,4047,481,643,8,42,679,56,201,73,15,6,782,10,1,47,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,288,31,6,285,4833,2692,2,1718,1,679,4,921,5,31,1788,187,1788,11,638,299,8,27,884,16,9324,16,1,244,249,208,89,29,1075,84,467,3648,68,1701,1,1425,34,156,234,65,215,2,305,1,31,208,2,255,84,1,1425,82,2055,158,380,1,1425,6,504,12,87,55,80,14,12,6,115,1696,951,1,32,7,1489,4,3107,329,5016,338,15,10,115,840,24,846,20,1,1872,950,26,3,94,28,22,816,11,142,2,3324,3,55,8760,2885,31,713,380,6,1,32,7,7101,5,959,952,877,7558,43,836,84,4,1384,858,85,638,299,6,44,134,491,610,77,164,2,71,822,1,3118,877,5,14,879,6161,556,84,4,858,6,638,299,106,1622,5,2390,380,6161,613,84,4,44,858,6,638,299,1,547,879,5,2390,2048,889,395,629,84,4,115,858,10,638,299,6,1,134,491,610,77,3632,66,2510,3314,6,638,299,16,9321,668,9556,395,84,4,115,858,6,638,299,116,77,952,5,2159,12,1,4,2514,1,9620,2458,853,643,31,504,5,12,309,16,777,5246,2,1356,1,384,49,254,21,2710,2514,15,1034,830,38,11,31,5,1687,481,241,29,1,123,1761,4,3632,5016,338
740,40,358,44,292,109,1893,42,56,20,11,7187,173,27,1,2570,13,690,2,17,134,4287,1450,5,3,467,50,28,64,6919,11,1,89,2,272,24,85,3602,1,50,4,261,308,27,982,1930,9,22,416,4,377,2,212,90,986,1,1900,4,1668,2577,10,76,11,2291,11,212,2,1433,1,749,4,1,201,28,1594,72,5,17,864,468,22,51,9228,91,39,152,1742,50,5,89,13,4166,58,934,1234,896,3896,8,13,22,1040,50,5,2091,10,4726,63,13,22,316,75,222,311,1078,72,12,3335,4,704,8,72,18,87,3,402,6,81,63,9,401,40,87,3127,8,1,50,4,261,308,27,159,755,6,521,24,12,3,214,28,12,1505,355,237,1,3356,4,2898,5,1930,50,5,625,1,1805,4,307,487,28,215,2,396,44,9992,2,7684,3,1134,10,1,8964,2149,29,1,688,4,148,882,23,50,4,2205,2,6156,1240,3642,6,1,450,6,243,72,12,87,704,8,24,252,4,14,18,1226,1447,7,3877,5891,3340,8,554,1927,46,9,7,385,3854,868,27,789,3476,5,50,27,982,1930,10,17,248,24,214,12,21,3,38,13,7,3,385,5,3,6746,128,101,114,1617,5883,1095,147,143
741,33,20,1,855,6,3,4803,4,7567,52,5471,6,1,9,105,187,1,4,1,291,4,422,123,200,427,5,220,306,1214,4982,22,617,2682,287,241,1667,680,10,984,5,3041,43,122,17,399,12,2428,55,4291,5,122,13,22,51,3511,10,55,2066,1864,1650,13,22,1633,4649,11,9,424,1,38,7,1233,4,32,7,393,653,93,4,60,2834,8,132,2206,37,1065,130,2,887,9,6,1,207,268,109,387,22,29,286,272,3384,233,263,5,9,7,1937,29,3,591,2424,4,287,241,4800,116,346,3,441,54,36,351,1197,387,11,1420,2,177,1,38,7,955,164,2,3,465,1293,16,1,420,387,1890,365,282,2007,1367,6,4241,9,21,2,2445,1,137,96,58,4,37,599,16,984,5,278,2674,69,4985,7,484,4189,387,22,617,3,55,5616,1408,80,9,10,132,5,592,2,3,4145,59,480,3180,1147,2263,3,2981,4,6134,6,138,6,7506,387,15,213,18,5139,383,518,2,193,216,14,18,2070,6,5232,5,48,1266,1846,4,5314,16,1,202,206,9,1165,2,3195,127,589,6,3,376,1045,387,13,18,6129,17,81,2628,25,66,508,357,233,387,5,1969,1618,28,1287,17,513,422,5,432,302
742,3569,4,1,5328,8,7,61,13,7,57,4,64,3,3767,4,1099,28,25,326,51,923,26,124,6,24,141,23,3,1743,486,3250,320,13,409,103,570,2,1,744,3,1278,363,34,409,5383,151,279,24,81,91,13,107,180,1099,2,3574,1,602,131,5,478,2369,451,266,757,1312,3161,2223,89,7975,264,359,2,975,6,1,96,47,477,1,440,4,9,7,345,269,708,511,28,5087,17,47,568,59,17,3162,2,1,192,4,289,1,660,12,78,1,760,133,61,28,3442,3,16,8,760,6,1,54,5706,264,98,12,37,9541,385,35,267,736,452,63,264,4406,1,17,12,129,2,970,1985,3886,18,3,54,214,67,14,18,16,75,902,1310,4,6247,8,1,278,3531,1,3526,5360,264,98,455,1888,201,5,5,29,3,130,874,10,569,41,152,8,41,62,6615,1926,6,1,930,473,2833,100,2833,383,100,802,149,100,149,70,7,1364,89,41,409,4702,5,3901,1406,5,1406,112,5,65,1406,682,5,223,1406,70,7,1948,6744,191,70,7,1948,914,191,135,829,3,38,3,94,75,14,7,1948,20,957,41,3660,13,601,1,54,45,4861,957,248,1,185,173,128,101,114,6068,7,5531,147,143
743,244,3316,69,9914,167,71,1471,125,15,10,631,14,48,2059,1922,2801,115,291,4110,7247,69,37,2365,6,17,1173,43,92,123,200,427,472,167,60,690,32,7,1440,1,1108,5,1527,5525,571,10,204,41,1498,3598,5,2894,11,1,1219,2365,41,150,2157,19,3,1106,4,95,770,1173,69,1,202,303,1006,1171,41,3560,1,499,18,733,5,41,6399,1,1803,10,1253,5,1813,1471,125,15,6,3,188,1791,530,1922,2801,42,20,2059,11,480,442,360,352,558,1471,125,3288,23,1,6424,1684,1244,167,1379,703,10,204,2,934,2,1,220,43,17,1271,16,132,5,13,831,2,2027,16,1417,5686,85,1,868,4,38,46,9,7,3239,2666,133,13,256,124,612,59,1471,125,367,8,167,1313,3,6867,18,1870,2,1941,8,9,2219,61,2,169,1068,16,1334,63,13,18,3,268,413,667,1174,7,1434,6113,56,2817,23,55,80,181,84,59,1,369,1471,125,363,669,3,5305,8,1,731,8,9,48,4052,167,5,3,902,2666,4,441,1570,2,650,1061,2,3591,1395,16,132,5,97,146,1,268,130,14,18,2112,59,1,109,8,38,1592,9,2219,167,2,1068,225,209,10,4845,8,835,309,6147,100,1499,1471,125,15
744,127,1730,4842,15,3241,805,221,9547,1176,177,26,1,425,3985,966,18,777,2,2236,7,9220,2962,565,69,6408,6,116,77,7,268,109,5,2,1490,1,2051,2,3643,61,26,2236,18,2521,23,117,1046,221,609,5529,7,338,5,1,460,60,3552,3,2542,13,74,40,1682,175,4,90,15,2236,3,6921,77,300,92,1828,6865,256,124,1355,1745,13,33,6,118,5,3551,481,643,416,3,7706,1453,189,22,3686,2942,5,7232,61,6,231,4,2286,133,1,120,10,179,2236,5009,4,3,1597,2,5528,7,4917,506,5,1203,1,2051,19,252,4,3,536,8864,1179,23,6408,7,537,884,747,1901,1,1188,5,190,1,2180,2,1513,61,18,252,4,115,772,100,3147,5,758,1,7496,4,1,1038,3,884,747,1227,3194,2,6408,15,1,5529,7048,2483,7525,53,30,25,111,1566,4,2903,59,24,120,1,318,30,82,88,12,1696,44,5471,107,2453,10,204,2561,337,16,238,390,2627,884,747,33,5977,6034,813,6,1,457,812,1489,94,587,80,37,3611,275,382,14,33,211,20,1,767,899,7647,1,221,1082,22,1064,2236,17,2388,1094,7658,28,614,17,1222,10,204,2236,82,169,3,253,43,97,1740,471,6,566,394,17,118,15
745,2435,1,2000,62,477,4944,116,569,1,922,770,26,9,24,163,5,487,770,2,6079,9,1063,134,6184,127,10,2040,7,300,280,1,3542,48,37,907,4739,4,487,1703,146,1,553,113,6,1348,4,127,28,2433,2,447,342,424,3567,2,447,127,487,48,44,688,10,1,7522,4,127,1703,6,4012,9,378,478,2,376,29,196,50,28,27,625,44,224,2640,2,7684,3,1134,10,1,153,1219,5,3308,324,4,445,1849,34,739,379,27,21,129,6,1,162,13,48,2224,145,279,9,520,2,155,8,576,12,19,2813,4517,5,385,19,13,5,17,466,8751,1055,27,8,12,739,21,1,273,382,39,1559,2366,1,278,12,251,587,8556,4,2014,80,39,378,78,2,155,50,27,3142,5,3478,4,257,5462,1341,186,257,5,625,1,2960,4909,4,1,54,36,2,628,495,28,33,4116,2,88,1,113,311,173,232,10,196,4160,487,30,388,3350,20,986,11,70,30,27,297,438,279,26,46,9,7,6899,2102,76,658,34,29,1,239,4,1,206,30,27,1,2603,28,27,10,1,113,937,4,510,248,1,185,603,4,1,3542,351,76,829,174,76,166,1668,2439,3542,3542,157,181,1929,101,114,185,687,804
746,481,643,2,3746,2338,652,950,4,32,7,31,274,71,1,45,31,49,33,3109,3,1673,6874,304,6,86,858,26,481,643,4791,1,1310,8,1,160,33,1033,2,1,140,652,1,2280,1416,144,10,2427,15,10,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1014,2,39,136,14,7,3,1014,2,219,2362,654,6409,138,541,1097,12,1,134,3339,2524,38,4,165,4668,17,1607,12,3,1846,1106,4,54,2244,1257,2362,654,6409,138,541,1934,12,5510,5,2337,2,20,38,13,12,21,3,281,5,53,13,62,21,54,13,228,33,25,51,570,2362,654,6409,138,613,7549,336,734,2362,654,64,15,12,1,2387,68,824,46,9,22,2109,888,8,13,12,3,54,1030,1078,13,87,2417,5966,941,2,236,6,1,54,36,6,1,951,4,89,92,1570,1329,3133,1013,5,5193,2342,5,6,1,951,4,1329,1291,28,12,870,1,385,434,1044,187,1,852,335,5260,2001,550,2,20,5115,43,24,1655,2147,5,25,707,3,188,857,26,44,2691,1578,2001,188,10,2362,654,174,76,166,2001,3326,138,613,2802,1821,99,20,3584,4,1739,30,27,982,477,1,937,4,849,5988,9,69,44,364,1578,30,152,8,70,2362,654,15,12,1,2911,3012,824,404,30,21,121,2454,2,3169,9,34,30,27,3715,151,2362,654,197,980,5,20,10,1,733,937,4,510,2001,232,2362,654,12,1,544,311,8,326,898,2,8,1886,1534,1821,5,39,299,88,136,2,1689,8,128,101,114,2362,654,5497
748,340,1258,225,1753,6,1,207,109,225,4898,66,1765,1,546,8,323,99,26,1,137,96,3,512,1725,8,920,884,16,153,496,621,19,1,109,3271,4609,10,2594,175,853,5,425,852,1963,29,1,266,81,5,440,5,5249,621,8,535,4,1,1646,99,20,617,451,26,1,38,53,8,38,1516,2,25,3,86,196,27,1,104,117,225,4348,626,2211,2,20,707,23,94,174,76,166,1020,3810,157,1491,1487,55,80,492,203,221,2211,10,626,5,76,341,1533,4,1195,4,1000,2,6052,1,159,50,251,4,1,4117,18,6,777,2230,96,5,29,57,402,76,1766,62,9884,16,55,512,125,80,496,125,24,12,64,57,4,1,158,922,10,95,109,26,46,9,7,1122,6,132,699,92,9,1976,1172,1555,1379,703,2,934,43,17,589,2,1978,132,7,1065,6,1,9,130,5,13,18,622,64,57,4,158,171,1,2523,7,1065,13,12,870,3432,16,1,220,2,7609,17,1244,53,57,311,7,11,924,32,7,407,131,11,299,1042,22,480,7603,869,6,115,6509,16,273,968,233,1555,5,444,7,8932,174,76,166,1176,2920,157,327,270,14,7,8,172,524,40,316,23,3,242,1110,128,101,114,2199
749,282,4,83,22,151,69,1,116,676,373,26,3,1021,207,7601,4,5300,2,37,560,270,662,4,327,89,1384,7356,4884,6,271,373,1,282,4,83,2719,2,8757,492,4,1,2082,10,1,1198,2913,1332,122,791,534,74,20,6,24,141,271,84,12,3,292,294,5,82,6214,20,320,2,5807,3,565,11,3630,6,154,298,6,243,108,240,62,2436,134,23,3630,60,722,14,56,1,55,462,8,73,12,1,109,2,212,2376,6,56,295,3191,84,4,108,240,62,26,1,2913,53,108,240,27,1486,26,899,79,2084,331,40,447,3,1370,100,79,5,8,7,630,1,833,402,24,12,1198,3784,6,115,951,75,413,11,124,99,25,9979,1081,2,1,1198,2913,19,282,4,83,3630,12,1655,2,169,452,534,27,1025,34,91,73,12,129,2,20,3,234,413,6,298,14,1540,73,22,2336,6296,58,1,3056,91,1897,12,55,675,2,79,63,73,4614,68,1,1201,4,240,1230,1,83,2447,40,796,26,11,3,106,14,1220,40,20,526,2,2402,8,1201,23,149,5,694,16,1,112,104,1,3467,619,551,1241,8,601,3630,22,3,1840,4,573,5,73,99,20,1052,2,586,128,101,114,994,1102,147,143
750,820,107,167,2,1068,1334,116,77,1090,71,1691,820,38,46,9,7,696,6,148,2219,472,167,145,3,9,427,2,1068,225,209,406,437,862,43,3,1759,1249,1258,883,1090,125,367,10,204,1313,117,50,1293,16,1,420,167,28,363,1238,19,9,7,123,200,427,1379,703,315,10,204,2,934,2,1,220,43,1271,16,132,7,808,5,1417,15,13,6174,16,3,441,351,6,9,7,268,1012,280,133,793,2,1,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,9,726,22,21,1407,31,305,71,32,7,38,46,9,15,13,1089,1,443,1994,25,21,1407,1,31,305,471,6,160,310,2,20,501,23,94,10,182,30,103,2556,8,1,726,2447,40,1407,70,30,350,409,173,13,15,1785,2,17,481,1570,35,170,40,155,1,726,22,87,4360,2,3127,122,232,196,27,78,11,2352,514,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,995,2,944,247,11,31,471,59,32,7,504,1016,71,995,7,1126,5666,42,216,2,169,610,471,6,468,2,1,32,7,31,504,164,2,3,1509,430,23,71,10,204,6,1,1509,1,5666,15,995,33,21,169,471,8,460,14,16,3,1009,224,2048,652,6061,72,42,20,37,3230,4,216,99,20,150,2,995,7,610,4585,1,1509,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,279,699,3026,18,150,2,3598,79,312,19,9,7,8807,63,73,592,2,2327,8,9,18,55,579,4,80,1,217,6,37,414,3026,592,2,4933,68,9,7,1104,1850,23,1,217,5,14,408,8761,733,3026,15,353,170,40,39,2164,68,1,2931,968,19,136,2220,74,455,219,5,400,219,152,63,1,38,7,1104,1850,821,19,662,19,1,217,7,1104,1850,5,1,94,7,5,1,149,7,3026,354,20,64,19,3339,19,9,91,14,7,293,51,2189,367,8,250,55,240,1340,84,2,20,2582,4518,5,1737,1,2931,217,69,9,121,2118,84,33,1737,9,69,1,217,438,279,3026,5,79,1260,1375,25,150,189,372,78,3,1736,14,7,21,64,3,5993,2,139,8,9,12,55,884,80,1,217,14,7,3,4087,58,1735,91,13,74,40,87,284,791,9,5,17,105,27,67,3123,8,53,1,217,741,40,297,115,312,1,159,50,33,20,460,6,1,4606,2573,2,1,9,105,2627,201,80,326,25,1737,5,3098,6,44,118,5,25,894,2,1,619,551,11,3268,3026,7,365,4,9,121,633,2332,8,189,12,126,581,23,37,105,16,75,4827,5646,39,74,248,3026,5137,2376,603,128,101,114,1473
754,32,7,313,2142,246,412,2,873,69,704,10,472,9544,71,3,32,7,407,131,313,1884,246,412,498,172,10,230,2,873,69,111,721,704,8,82,20,1654,11,63,13,6040,38,46,9,7,92,123,200,427,472,167,167,1379,703,315,24,346,2,934,2,1,140,779,4,183,146,17,414,6,172,7,639,85,225,1418,6,1,207,268,109,5,216,9,7,130,3318,16,132,167,22,831,2,2027,16,172,7,183,926,22,418,4210,6,1,109,5,9,22,418,111,750,32,7,407,313,8814,3810,107,1,118,6,3,1461,2,873,69,111,8628,704,389,19,2225,1654,8,82,1771,212,167,7,365,52,499,8,12,1654,848,2,1,3665,7,4584,52,7360,1,325,23,1,313,12,893,4622,5,1,118,23,148,12,1524,2,873,69,222,499,2,1,365,53,14,5451,3,3372,1363,22,21,51,488,34,3,1764,369,980,4,3372,12,624,23,3525,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,444,7,236,10,2092,2844,1412,254,21,2273,3165,325,365,8854,71,38,46,9,7,92,130,1277,533,444,110,21,2273,3,131,3165,325,63,13,1040,7412,37,1224,992,43,17,221,236,6,1935,17,365,647,1589,3634,15,6,3,131,1461,10,179,1,1461,528,59,1417,309,11,246,412,498,172,315,24,163,15,30,82,75,738,1048,2,55,5397,1757,1465,11,444,59,9983,13,18,309,16,3,2558,3014,2,225,393,653,2,3409,1542,37,1224,992,8,1250,17,221,236,6,3,2517,1134,3634,15,6,1,179,1461,8,17,3076,18,121,1164,6,9985,1,992,2,1356,1793,5,8,14,33,21,6371,1,273,91,14,18,1171,1185,6,3,3666,1316,21,37,159,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,5134,28,48,293,2109,2,20,3,2869,6,17,2553,3122,1179,2,3384,263,26,127,28,27,2,61,13,145,3744,17,850,11,1,192,4,289,2,2269,435,290,1,112,5,1796,1917,28,524,40,61,52,22,494,2,88,16,61,17,850,11,1,4854,2,2269,50,28,350,4079,61,237,22,2320,6777,1233,26,403,8132,5,1665,1,512,38,12,66,1893,16,1,243,8,13,74,40,535,70,1,4854,254,13,331,40,215,37,1186,289,192,13,359,3,192,8,42,197,59,28,13,1769,90,2,197,59,1,8250,311,12,91,35,615,1,38,4,1,137,96,35,615,21,1655,2,20,1164,16,1,289,192,35,267,21,1655,2,20,1164,16,1,220,35,267,21,1655,2,20,297,1,665,4,379,35,33,971,2,20,297,5,35,615,153,5759,23,14,14,7,153,2,219,35,388,20,3498,35,267,153,5266,16,14,8,1,289,192,524,40,129,1032,30,27,34,39,152,19,38,5,35,155,39,967,24,19,3,38,39,103,21,1655,2,20,1164,6,8,529,13,388,20,87,587,1237,171,3,3165,325,26,172,321,505,11,61,53,172,371,6439,2,88,14,128,101,114,797,1133,5,348,2443,147,143
